learner_id,enrolled_at,unenrolled_at,role,fully_participated_at,purchased_statement_at,gender,country,age_range,highest_education_level,employment_status,employment_area,detected_country
f1a218ab-bab6-46b3-b46b-e44a8c548410,2018-02-28 14:23:09 UTC,2018-07-06 12:34:57 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NL
1cd8dab1-1471-4d00-a7e8-398ef1cbc035,2018-03-06 11:11:11 UTC,2018-07-02 13:16:48 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
f4070e63-2fc0-4353-b55c-e94be7476bc9,2018-02-12 01:38:15 UTC,2018-02-20 22:28:53 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
b5bc2769-144c-4c3c-853a-6a82285c2a87,2018-02-26 02:01:53 UTC,,learner,,2018-06-29 01:44:23 UTC,female,SG,46-55,university_masters,working_part_time,teaching_and_education,SG
f4382805-1809-442b-a207-d97bbddfaf62,2018-02-26 16:34:03 UTC,2018-06-29 16:44:37 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
45c021e6-1578-47e7-a7b0-560e7c5347e2,2018-02-28 07:28:17 UTC,2018-06-27 01:00:23 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
f8af9890-1184-400c-9e40-235343ffa083,2018-02-13 15:27:34 UTC,2018-06-26 21:47:04 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
abb8d417-63db-448b-9a3e-fe0d4685c19b,2018-02-21 12:13:53 UTC,2018-06-25 11:34:42 UTC,learner,,,female,UA,18-25,secondary,full_time_student,Unknown,UA
7118cb6d-eb4e-48db-a977-a7b7262f3c4c,2018-02-06 19:19:11 UTC,2018-06-22 10:52:40 UTC,learner,,,female,GB,18-25,secondary,full_time_student,Unknown,GB
5e970c7a-30f7-4e80-881c-78b01ab80c2f,2018-03-08 05:48:11 UTC,2018-06-20 06:46:34 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
553ea94c-2f74-4c9e-95ec-082d7f9e7e8e,2018-02-07 09:56:02 UTC,2018-03-19 17:13:07 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
e609b4d2-0c0c-4814-a6bf-609688fb848f,2018-02-21 11:58:33 UTC,2018-06-18 08:20:29 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BY
cc074712-530e-459f-a03c-6011d5d8e65f,2018-02-08 16:09:34 UTC,,learner,,,female,GB,46-55,university_degree,not_working,Unknown,GB
89d30078-17b6-4246-b7fd-3ff6832c074b,2018-03-27 16:00:09 UTC,2018-06-12 05:16:12 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MY
59ab75d2-16b4-44da-9b3c-412e14ca1c8e,2018-02-08 10:14:19 UTC,2018-06-12 15:14:26 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
5b842c49-325e-424d-aa1b-15e1ce7ed3c5,2018-01-26 20:42:53 UTC,2018-06-11 09:35:17 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
4f4ea0c8-72c4-42b6-86d9-98e5d65639c0,2018-02-13 21:20:45 UTC,2018-06-08 15:10:14 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
22d54ed7-8bd8-495a-84e1-43132605a3fd,2018-02-23 03:13:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
2b20d59a-5c3a-47fa-92f7-45770ff56da9,2018-02-10 20:20:39 UTC,2018-06-01 12:23:25 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
d63590b9-fb65-425a-afc1-3d11d6ec3f3b,2018-03-02 06:33:03 UTC,2018-05-31 11:03:50 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
73e1c3b9-ff20-40d2-b76f-1ccc2acdcdfc,2018-03-16 23:47:42 UTC,2018-05-30 21:33:03 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
f5c6d857-51ad-4e3f-be23-68bb0506faff,2018-02-25 10:19:06 UTC,2018-05-30 10:17:47 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
ee9d3c78-d310-4f24-9fc6-305406f39020,2018-02-07 04:50:51 UTC,2018-05-31 05:09:39 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GR
75180af3-77d2-4f1b-9dd6-487142a4c43f,2018-03-16 18:16:32 UTC,2018-05-27 22:52:58 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
011dc6d1-1af0-42e4-9639-9d01d167fd89,2018-03-05 18:01:19 UTC,2018-05-26 22:23:57 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
2ffdec23-8388-47e6-9803-ddc45889fedd,2018-04-04 14:22:27 UTC,2018-05-25 09:45:05 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
8cfd4dc0-cf46-4cb8-bdd6-f677669c813a,2018-03-06 22:37:44 UTC,2018-05-20 08:42:33 UTC,learner,,,female,GB,36-45,university_degree,looking_for_work,Unknown,BB
a88fb833-7a61-4504-afbc-ee0495c41a49,2018-03-13 19:42:20 UTC,2018-05-18 19:31:29 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
266d6c96-63c0-45aa-9e31-6cf1a75a4430,2018-02-14 13:13:56 UTC,2018-05-16 17:04:46 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VE
ab6cdf79-1b96-4cba-99f0-8ac3e9b058f7,2018-02-06 16:40:42 UTC,2018-05-16 20:17:19 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
12c21be5-450d-4be0-b333-fec9ae74392b,2018-02-01 07:12:07 UTC,2018-05-16 07:44:10 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
f27eec8c-eaf1-4e6a-90f0-d6d5b653285d,2017-12-22 09:55:13 UTC,,organisation_admin,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
d3d83c30-de14-4e2b-83ca-3fb68bb352a2,2018-03-10 04:36:33 UTC,2018-05-15 23:07:05 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
228af9a4-9459-4df2-90eb-63e4771f9e42,2018-02-07 12:49:49 UTC,2018-05-14 11:05:04 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,UA
aa59c519-af27-4c7a-b0a5-dec479e0570c,2018-03-01 03:15:06 UTC,2018-05-11 04:27:52 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ID
2d398756-59eb-4c28-9ac4-62cb8f2a5c1e,2018-02-14 04:30:07 UTC,2018-05-11 06:10:30 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
90668658-4176-48e2-bcbc-c69e7b191eea,2018-04-05 08:45:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VN
2ca6138d-5eff-48d6-a755-c21dd2387c29,2018-03-31 01:14:36 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
fd23e9a5-ca6b-4f78-bf2e-18d8d980c524,2018-04-02 11:22:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
a1d8461b-f94e-474d-8443-2f4dfcdc36d5,2018-03-30 05:34:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
211ea823-96be-45e7-afa2-72bb217e4db3,2018-03-29 23:09:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
558e3cb0-fd98-499b-bc7f-7258d5010747,2018-03-29 22:09:18 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
ef65ff09-9161-4f8e-9a8d-6ba43efabe2a,2018-03-29 14:06:25 UTC,,learner,,,female,GB,36-45,university_masters,working_full_time,engineering_and_manufacturing,GB
44d16c0a-2164-4c36-a884-a37b69d41e2d,2018-03-29 13:32:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
cca48fa7-4409-4da4-862d-bf79aa5b9af5,2018-03-29 10:09:28 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IQ
034e28a5-efcd-495a-8542-c02cdcaa0c6e,2018-03-29 09:45:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
2c407a05-802c-4e4e-ad9e-2d5a5bbe2966,2018-03-29 09:27:31 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
eeab1dc2-185c-4dba-8a99-457a9869171e,2018-03-29 05:00:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR
59787959-1eb7-4ab0-bb0f-8397e5432d51,2018-03-28 19:47:55 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
abe07a84-530c-4b16-992b-506d01c9c573,2018-03-28 18:39:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
6c73ba5c-d8f8-4625-82dc-4e378e5b18ec,2018-03-28 16:44:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FR
b879b91b-b56d-4d8a-9c44-c71c5779197e,2018-04-02 08:48:55 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
d3e5a7a8-46b3-49ae-bf5e-c8b7060f5733,2018-03-28 11:57:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
d0325f5e-6983-4bf4-8dd6-3498203355fc,2018-03-28 09:56:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AT
8a7268f2-6bfb-4a1d-9a7c-5e9d63a661ec,2018-03-28 05:51:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
7f72729a-e923-4493-9f10-4c5bc4378677,2018-03-28 03:18:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BH
ede5a923-11bf-49d4-810f-f87a444abe25,2018-03-27 23:25:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
8f786c3a-b945-4843-8964-5edd2acf2872,2018-03-27 17:08:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FR
1794e299-4acf-4000-a65f-139f1f5fc228,2018-03-27 15:41:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
f8cd43df-c593-4039-bad9-e852285b0806,2018-03-27 16:06:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
a1450687-c9f7-453b-b1c1-255192699c22,2018-03-27 12:10:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GG
3383e67d-465c-42ea-aa08-68fbaac18570,2018-03-27 06:33:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
5d191b7a-2fb4-41ec-81db-fb4ab4277a65,2018-03-27 05:47:27 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
ab2cafdd-8a28-4842-b70c-17e362c000f8,2018-03-26 22:11:21 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
c90706cf-a720-4bf4-8d2b-b43b35587d2f,2018-03-26 20:40:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
065479a8-ccbe-42c9-9df3-be58a723487a,2018-03-26 19:35:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
80e8e3da-d81b-4ef7-9755-0bd12ed6f035,2018-03-26 18:02:58 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RW
2acc17b4-e507-42a9-9e5a-a78e12744004,2018-03-26 17:53:36 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DZ
cfab1196-0cbd-4718-b9a5-93a501e342aa,2018-03-26 18:00:18 UTC,2018-03-26 19:08:26 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
852f9527-7e64-4355-a4e4-d66555c48f59,2018-03-26 17:37:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
092d15b1-df69-45a6-8429-4e129e38c579,2018-03-26 20:53:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
091efe9a-9ad3-4624-b955-6fa158e3147a,2018-03-26 15:14:53 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
c40bfaac-f931-431d-b9d1-e74c88753ef9,2018-03-26 15:03:10 UTC,2018-03-31 06:22:39 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SE
98b0d97e-008f-4424-85ff-0d478e3312a6,2018-03-26 15:33:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
21b98cb5-2d24-4191-9c35-b07df544d59c,2018-03-26 21:13:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
f88b4ff1-36cc-420b-82bc-e92c6cf746ac,2018-03-26 12:02:31 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
6cc93938-2e2b-450b-8e0b-e3b538656741,2018-03-26 11:06:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
406bf119-c470-408c-953f-0990f8b4c946,2018-03-26 10:20:48 UTC,2018-03-26 17:21:28 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
61a1354d-929d-4608-9eaf-d66bbe6a2893,2018-03-26 09:37:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ZA
d5f92963-03af-4484-b28e-2e0ab6a4adfb,2018-03-26 07:44:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
e90f879d-5083-4924-9771-4d07a2c7d876,2018-03-26 05:06:55 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SG
f5438e35-b66a-41ac-8114-2d2172e0361a,2018-03-25 20:07:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
4c8033eb-0712-4b8b-8fe3-3c966d73d613,2018-03-25 13:10:42 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
94779e95-f192-4d3e-ad21-401ee8910f3b,2018-03-25 11:10:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
c3dd9696-6801-48c1-8311-2391ca075b97,2018-03-30 18:27:31 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
fba59b65-56d1-4528-b74e-f0a0c8a1eb23,2018-03-24 16:33:13 UTC,,learner,,,male,NG,36-45,university_degree,full_time_student,retail_and_sales,NG
c124b1ef-361b-408c-b3cc-137145d9074f,2018-03-24 14:47:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
9b286aca-231e-4a85-8568-4d83ecc0c9bb,2018-03-24 11:53:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
8dd24328-8229-44ad-918c-d5911747f7b8,2018-03-24 09:03:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SA
937254c6-c289-4425-ad51-56cad51b8035,2018-03-23 22:46:36 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FR
5d8d00df-3ac2-4c33-bd70-f1211017a651,2018-03-23 20:41:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
dc8610e3-41b4-4904-b54f-1f2348da7eb2,2018-03-23 17:12:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SA
70ef6fb7-4a88-4b61-b283-2abb186b5857,2018-03-23 11:24:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
726ac416-6fad-4fcf-bffc-7a08a0bf1cc2,2018-03-23 11:02:02 UTC,,learner,,2018-03-23 11:05:02 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
bfd10299-4686-463f-a698-121bfa77d383,2018-03-23 04:26:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
86b453b5-a205-453a-980a-38f1fd37fbc5,2018-03-24 23:01:08 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
d86ab429-15a3-49f0-9f69-495ef5537b1e,2018-03-22 22:13:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
9f870d39-880d-474f-bcae-7cf862856347,2018-03-22 21:27:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DZ
4ce8e36c-ea91-429d-809e-b694f3435cc7,2018-03-22 19:37:53 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
1910ea61-3795-416c-912c-b4d1d59c6bae,2018-03-22 15:09:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
5f88eaa4-70de-46e4-ab0c-d30f7b7d468f,2018-03-22 14:09:09 UTC,2018-03-22 14:13:54 UTC,learner,,,female,GB,56-65,university_degree,not_working,charities_and_voluntary_work,GB
d3b565a6-094a-42e6-aad9-f9759ce371c8,2018-03-22 09:21:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
86210010-c429-42c7-ae65-4aea2760e737,2018-03-22 05:49:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RO
8ca6798f-650e-4787-9fa6-91906ab38f2e,2018-03-22 00:00:31 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
bcb77d53-6643-4047-80ee-a57764603de5,2018-03-21 21:16:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
363b7705-47c9-4d47-ad61-49b5fbbf525b,2018-03-30 03:21:13 UTC,,learner,,,female,US,26-35,university_degree,full_time_student,recruitment_and_pr,US
06a5d6cd-f644-409a-814f-29c128380cfc,2018-03-21 18:33:15 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
e42e4bf6-49f2-45ba-9021-6acc866f5c16,2018-03-21 18:07:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
e02e4e64-8f42-413e-9726-cabbe4858ac2,2018-03-21 15:51:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
73ba48e4-b08c-4979-ad0b-022466285a56,2018-03-21 13:55:46 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
d6f70b64-6168-4742-a16d-4cb32c2bc636,2018-03-21 13:39:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
4844fa35-4952-40a0-a75c-e522c2bed9af,2018-03-21 12:18:21 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
1b04ec74-efef-4c76-a67c-3d62de4f7ab7,2018-03-21 10:29:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
b94ef6ff-86e6-466c-9cef-75e0f58bfd81,2018-03-21 06:33:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SA
77709ee5-14ac-456f-9515-3322a2aa5ce7,2018-03-21 01:39:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
1c5bf04e-6abf-4acb-a7dd-82a57c5a8816,2018-03-21 19:26:57 UTC,,learner,,,male,IE,36-45,university_degree,working_full_time,health_and_social_care,IE
c90f0e28-1a6a-4e17-b3c8-949631ac58a0,2018-03-20 17:48:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
edb694f3-6573-4a71-9c80-b42f213d0f91,2018-03-20 16:33:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
099b33d3-25cd-45bd-86b3-8d42c1ad5347,2018-03-20 16:11:58 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
b40bc982-c189-404c-b8f0-2ac2167a4370,2018-03-20 13:54:58 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EC
612d7f68-528a-49b8-bd41-d54cdc93024b,2018-03-20 14:38:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
7478aef1-96bf-4d87-9da4-2dbdfa2bf78b,2018-03-20 09:29:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KE
7a2a1430-a200-4b65-82cf-31a5bbe93063,2018-03-20 03:31:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
80638cc8-d4be-40ac-8f45-d6e59df881af,2018-03-21 09:54:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SE
ee5de545-b1f5-4f2e-a4c1-e77d8962eaca,2018-03-19 15:58:16 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
c3920d3a-6e6a-429f-957c-50ff6ff3cafd,2018-03-19 15:21:42 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,UG
1dd6a823-a13a-425c-9021-3a8d5f7d866d,2018-03-19 14:24:46 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
17045467-f73c-46dd-aaed-63cd1f48b472,2018-03-19 13:56:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
26a485fa-5159-4db3-a22e-f5f174acb189,2018-03-19 13:37:02 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KE
d885a9d6-80df-4153-a229-3c7ac99a70e7,2018-03-19 13:32:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
2e4f6728-e1e1-4855-b34f-8d029b914bc0,2018-03-19 12:54:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MY
43f524fe-e3dc-4dfd-aa8a-b22bb20fb8f4,2018-03-19 14:21:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
176b40e6-a41a-4c3a-bfe0-6e4d52746531,2018-03-21 10:59:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BE
