learner_id,enrolled_at,unenrolled_at,role,fully_participated_at,purchased_statement_at,gender,country,age_range,highest_education_level,employment_status,employment_area,detected_country
d074dabc-b191-4a23-ac8b-fdaabd538698,2017-01-15 11:04:33 UTC,2018-06-23 06:05:11 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NL
5097b614-e770-4230-8746-6f31559c5857,2017-03-31 05:37:23 UTC,2018-06-14 05:42:20 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
28793bfd-7dc2-4789-bb74-6e969fc19e0e,2016-12-07 04:30:18 UTC,2018-06-12 02:37:13 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MY
caea95dc-27ce-478d-bee1-99394c8b1e0e,2017-03-16 10:01:48 UTC,2018-06-10 06:09:23 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
cb3b3bc1-531e-4779-ac57-967a9561e352,2017-03-20 14:24:30 UTC,2018-06-07 09:57:34 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
fcf211e7-6e18-4719-8474-fe30c938ef23,2016-12-27 21:47:22 UTC,2016-12-29 08:56:46 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
d44e57aa-29d0-46cc-98f8-56ab9ff48e41,2017-03-26 14:45:56 UTC,2017-05-12 22:08:43 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
369e4aa7-813f-4372-b726-69eea050f331,2017-01-20 11:43:45 UTC,2018-05-29 07:18:00 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TR
812ee99c-5335-49ac-b04c-fc919dcdcec1,2017-03-20 19:06:36 UTC,2018-05-28 06:01:40 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SK
29edac98-60ec-4ba6-abbf-bb207aa4fd30,2017-01-10 23:55:42 UTC,2018-05-26 22:07:44 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
98d42f27-8052-4401-952f-12f3561e6629,2017-03-26 18:15:24 UTC,2018-05-26 05:46:54 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,UZ
90153f1a-ba26-47b2-9563-238dc57d823a,2016-12-06 19:32:33 UTC,2018-05-25 16:58:10 UTC,learner,,,female,GB,26-35,university_degree,working_full_time,recruitment_and_pr,GB
90ee3b28-b3c9-4dae-8cc7-7e1a51043256,2017-01-16 09:31:25 UTC,2018-05-24 09:53:03 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
2ad5bc51-2450-4e3e-aa01-9157b5e78893,2017-02-06 12:14:57 UTC,2018-05-22 20:42:07 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
01deb1a0-9d55-43cc-96f7-74705b6fdced,2017-01-03 08:31:43 UTC,2018-05-22 10:54:32 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IE
d8165759-71d9-4a12-99e3-97194b6cc931,2017-03-20 02:48:12 UTC,2018-05-17 12:32:51 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
aa515143-3975-4c4d-800a-2516e8aa9daf,2017-03-26 13:44:41 UTC,,learner,2018-05-15 14:25:32 UTC,2017-03-27 17:09:21 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
1145768d-c690-432d-ad9a-a50407bcdd3b,2017-02-18 23:24:50 UTC,2018-05-13 19:36:05 UTC,learner,,,female,GB,46-55,university_masters,looking_for_work,business_consulting_and_management,GB
bfccdb34-c898-4aaa-9b29-efb820cf69e8,2017-01-27 19:58:02 UTC,2018-05-13 18:49:24 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
79f4ff8a-bd31-434d-bdfa-3c0e43452d1a,2017-04-09 22:53:09 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
95a97f74-d808-4e38-bf9a-fdb7edb0d95d,2017-04-09 22:08:46 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR
69803797-9a18-474a-b0d6-9702fee9117b,2017-04-09 20:57:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR
6aa9d787-b946-474b-b8f7-6a21690853a1,2017-04-09 18:40:02 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TR
926a08c1-6142-48b7-af06-c09ed76b75c2,2017-04-09 18:07:59 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
b0a9ee86-59d1-451e-b377-9e6cc89285e5,2017-04-09 11:40:49 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EG
41b89b93-bd98-4b5e-8d0a-e0fdd062de60,2017-04-09 10:53:49 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NL
b49c994e-dda2-4f00-9813-8ba1a52539de,2017-04-09 19:31:59 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NO
93fa0bc1-7658-4a85-ba14-811dad4d63f2,2017-04-09 06:12:16 UTC,2017-06-19 15:47:21 UTC,learner,,,male,NG,18-25,tertiary,working_part_time,retail_and_sales,--
83bc70d3-37ea-4aed-9279-1557bf51d38c,2017-04-01 21:35:46 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
96040c1c-cba5-47e4-b225-687390ac5e5a,2017-04-01 21:20:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
8c671034-45ba-48d5-8768-ad0f84de935a,2017-04-01 19:25:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EE
c6cb50cd-5760-4192-89e7-18a146c3487e,2017-04-01 18:17:27 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,LK
94bac54f-687f-4ac4-bb03-6a4ab2ced766,2017-04-01 15:45:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
0abef447-3738-4a4f-ad84-1895b9b8d6e3,2017-04-01 15:45:34 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KE
a69478c2-4b04-4dea-ab6e-5231149d930e,2017-04-01 15:22:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
7898a3cb-0b63-484c-a7b2-10665b7f96bf,2017-04-01 14:08:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ZW
8c214ce8-2379-4e82-a90a-af7e74060352,2017-04-01 13:14:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
a4cf7860-5401-4711-8d25-80c03b00a82b,2017-04-01 12:59:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
eb1e7f0c-5d46-4f2d-9669-d27678465694,2017-04-01 12:28:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AE
93dc413f-770a-4386-8080-56a5552ae63f,2017-04-01 10:57:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MA
f79a4c5a-1e17-4558-bb7c-1200f8ceb882,2017-04-01 16:38:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
e8180259-b10e-48f1-9b7f-405b76dd8d14,2017-04-01 05:25:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
506ea034-481d-4bca-8b97-e3d4cf5a723f,2017-04-01 03:44:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
5dfb0710-4d27-4796-b1f2-9604aa7856dc,2017-04-01 02:53:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
d6c63a12-6f46-46cf-b591-f82776d5b077,2017-04-01 10:17:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MM
35521ac1-9500-4f7f-a90c-38f11d0a2ca5,2017-03-31 23:31:17 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
fe45b097-dd7a-4cd2-96fc-8789ddb97d96,2017-03-31 23:05:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
5a028164-ef27-435a-8e13-219b3cd2ddc2,2017-03-31 22:53:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
92e10aa4-f833-46ca-8fcd-3089e55df045,2017-03-31 22:48:34 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GH
8086b675-ef22-4ba4-8b2d-57bceccb274b,2017-03-31 19:27:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AE
5a23999b-f0d5-4ea5-8854-d277f3fba224,2017-03-31 19:22:27 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TR
295d342d-d04d-4399-b03e-1bb6e1784681,2017-03-31 20:20:13 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
1c250a32-09bd-4282-b7cf-7be00751e7e6,2017-03-31 13:45:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
5b13cfbb-58ef-483b-bc51-8904232c46dc,2017-03-31 12:45:17 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PL
5ff4879e-d2b2-4144-b9b8-ea1bdd460b8c,2017-04-06 04:01:56 UTC,2017-05-12 16:05:44 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
5748ecac-27f8-4915-af1c-f3d3d2a49f19,2017-03-31 09:13:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
ff2189d6-ae99-4c05-af10-73505cc6ff30,2017-03-31 08:55:40 UTC,2018-01-31 14:40:43 UTC,learner,,,male,GB,36-45,tertiary,working_full_time,public_sector,GB
259598fd-a8b7-41e6-a0c3-8bf8025c7da6,2017-03-31 08:18:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
4f34a6df-0d19-42d4-9b43-cc756ac1ee84,2017-03-31 05:42:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
2629794f-c447-4e57-a780-55d5cc63b587,2017-03-31 04:49:29 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GH
c3a6f6ce-413f-4054-8869-f4db65d79327,2017-03-31 04:15:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
c167b422-f644-4663-bf3d-4212f7c02bbf,2017-03-31 02:54:42 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CO
dafc4e9d-d571-42bf-9d6b-0e4b1a45411e,2017-03-31 01:21:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
f01ccb79-a85e-4904-b80c-20379f243008,2017-03-30 22:34:46 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR
9c40fffb-f3cd-418d-a620-66661c841778,2017-03-30 22:16:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
f082d660-82ff-4bc2-9053-f45665c9b0ab,2017-03-30 19:30:59 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EG
08dd3275-5c7d-495a-8b8d-8db0f9a70513,2017-03-30 18:53:16 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KE
5d73d899-124c-4b19-b43e-1c90a07118ba,2017-03-30 18:43:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
de87f793-8885-41b2-9665-bfe90d1f2911,2017-03-30 18:16:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PY
6b83141c-ea38-43ba-b11c-d0df79160384,2017-03-30 18:05:20 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
ef143cf3-ad6c-4f4f-8447-06015f9bb5d9,2017-03-30 17:35:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BR
2e74d5e2-9d2a-45f2-9fc1-0ae952ccc0f4,2017-03-30 17:21:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
57c3972c-3c9b-449d-a122-11897e530efa,2017-03-30 16:29:09 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BD
02b3d5f9-0a68-466c-9b35-fc52d5b05ac8,2017-03-30 16:10:18 UTC,,learner,,,female,PE,18-25,tertiary,full_time_student,it_and_information_services,PE
dd56eeec-642f-4f14-898e-9ad84d0e196a,2017-03-30 16:03:08 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AL
627e513d-3b1f-4070-8e85-40af36be014f,2017-03-30 15:32:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
60abbdf5-b6a0-4be9-9b65-75512c10f09e,2017-03-30 14:54:21 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CH
159cccb4-a8ed-4987-8776-5b535bb951fd,2017-03-30 14:01:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PE
1e42c542-326d-4cf9-8c6f-3492f7a43236,2017-03-30 14:25:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
67fa140f-4693-41de-ba0e-b259d803a1f1,2017-03-30 12:59:19 UTC,2018-01-16 19:22:56 UTC,learner,,,male,GH,18-25,secondary,full_time_student,engineering_and_manufacturing,GH
16601bce-a6d2-4e96-a311-2b3922e5e56d,2017-03-30 11:42:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EG
bc1150c4-fe45-4eb0-b68d-145b798e54ab,2017-03-30 11:39:05 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PS
b8800e44-ab9d-471c-9da4-c78385204af1,2017-03-30 11:20:15 UTC,2017-03-31 12:34:08 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SD
3bf62459-8ed3-4e3d-9930-85c3282c5781,2017-03-30 10:52:09 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
7be20400-d69d-4cc8-bb9e-6cfc2f26c80d,2017-03-30 10:25:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
204f0869-913a-48e7-bbaf-67fc4751c8db,2017-03-30 10:13:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IE
2d3df96d-f67a-449b-8747-ab520da846ea,2017-03-30 06:22:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HK
d399e327-7db1-4354-9219-c796fcc03c75,2017-03-30 05:25:32 UTC,2017-03-30 05:34:28 UTC,learner,,,male,MM,18-25,university_degree,working_full_time,hospitality_tourism_and_sport,MM
1616b5ae-ffe5-4929-9c28-961d7cd8b7c7,2017-03-30 01:29:18 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CL
dd6fb2af-024d-49e0-bbd1-7c233a2eb701,2017-03-30 00:54:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
c342a8b4-8301-4de7-a113-397cd975fa89,2017-03-30 00:13:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
d77a223d-ca77-4dcb-91cf-7097a4e9f900,2017-03-29 23:33:56 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EC
a8d10384-0771-4c08-a750-baf5d58d16e6,2017-03-29 22:47:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MA
7a3376ea-cc77-4a5c-b710-bde9ebcee612,2017-03-29 22:03:15 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DZ
dbef7194-b2b1-47ac-affa-c07f9e64d804,2017-03-29 21:43:05 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VE
2ce72d73-f134-43ea-983b-0352ba24f39e,2017-03-29 22:35:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
f627a3b7-45f1-43b4-9634-7b19897a1c4d,2017-03-29 17:28:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
53774dd8-a95d-4228-af04-0c513d7cbb87,2017-03-29 17:32:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SE
0b1740d1-6b07-4ea4-8da5-864468445749,2017-03-29 18:54:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
708055e4-42d7-4162-8099-80bc99884f06,2017-03-29 16:33:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
8d89525d-bfc5-4f22-b89e-0b951ff6cd8b,2017-03-29 15:33:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
a3c9d089-5d14-4668-af33-a21ca247fd67,2017-03-29 13:25:13 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GH
f56c2c77-3e44-4b73-8257-941490383199,2017-03-29 12:32:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
3da54ef8-752f-40ca-ba49-42dc03ad9d39,2017-03-29 12:14:21 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
0091d23a-6059-4e60-b260-46d23053cacf,2017-03-29 10:21:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
dd2803e5-31dc-46dc-8c52-44b9ea078420,2017-03-29 10:08:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
f2216d64-f4d6-49d8-be27-59a38361be28,2017-03-29 09:37:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
bb567f33-5db7-4e45-ac16-f6917a15ba80,2017-03-29 09:27:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RU
9bd23222-a45c-4e61-9bbe-c65ea73dccb9,2017-03-29 09:39:31 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BF
17f6ca00-7f8c-4a5b-8339-6a34c5bbce23,2017-03-29 07:22:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
0b2e43e1-13e5-4943-ba26-c16f84109bd0,2017-03-29 06:23:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
6ae856d1-305a-4101-b053-14c5f3fb4d59,2017-03-29 06:17:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
205588a7-9df7-4c82-8626-8fa6683c9ca0,2017-03-29 04:27:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
1db3e186-d2a0-4b21-98c1-31e60616adb4,2017-03-29 03:26:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BR
e45bf1fe-87bb-43d0-8700-893ac508cc3a,2017-03-29 02:50:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
a700df9e-3393-4d75-9695-a8e9db6f69bb,2017-03-29 03:34:13 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
0a77c3e8-f954-45ae-9ecd-e1db31960c2a,2017-03-29 00:43:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
62260d9e-685c-41df-a011-1dbe80fa3cb2,2017-03-29 00:22:02 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CO
964775d8-d8d7-4319-bf27-d33597aa5923,2017-03-28 23:09:55 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NO
a1cce26c-046d-41a0-a23f-815cf6769e92,2017-03-28 22:20:36 UTC,,learner,,,male,US,36-45,university_masters,self_employed,media_and_publishing,US
02d35b47-b048-4cf7-9380-22729482202a,2017-03-28 20:36:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
0b12d691-0610-4166-961b-628a70f2cf6e,2017-03-28 20:26:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
e91b1606-9aac-4172-b151-8bb3773c22a7,2017-03-28 19:59:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
db2569a0-dd44-4b56-899f-5a8d73e270f1,2017-03-28 20:13:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
