learner_id,enrolled_at,unenrolled_at,role,fully_participated_at,purchased_statement_at,gender,country,age_range,highest_education_level,employment_status,employment_area,detected_country
0ddd3caa-1dde-4679-919e-bfb3c63da321,2017-10-20 13:50:58 UTC,,learner,2017-10-20 14:10:36 UTC,,male,IN,18-25,university_masters,looking_for_work,it_and_information_services,IN
1b906eb9-af5d-41c4-b2bc-d02a6b84694e,2017-10-20 13:37:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MW
e4452148-25c3-4cb2-82d5-cb20f718071b,2017-10-20 11:12:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
284970b2-30a6-4ae0-904e-c9884ee04b0f,2017-10-20 07:49:10 UTC,,learner,,,female,PG,46-55,university_degree,working_full_time,accountancy_banking_and_finance,PG
8927baf3-0692-4b32-b4a6-0ae25e5cd6dd,2017-10-20 06:51:29 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MZ
e1d1e9b5-509f-448f-9ca8-a936b8fb4757,2017-10-20 02:10:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
3830ce96-fd56-43d3-aa38-42a3e8644ff1,2017-10-20 02:16:49 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VN
d2e52ecd-8560-4ae6-a8b4-c654477b496c,2017-10-20 03:58:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
4f8b84f7-0ca6-42bf-974d-d038d970f73a,2017-10-19 18:58:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
0b199ecc-1aff-48e6-a8c4-5d97d85d36e2,2017-10-19 18:55:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
9e22c872-633c-41be-9c40-1b30d405cf23,2017-10-19 18:18:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
db5ca8b5-4e12-4c92-8e77-c3f6489c1e7f,2017-10-19 18:04:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
87c3cde3-62e2-4aed-9da0-09d094bff056,2017-10-19 16:41:29 UTC,,learner,2017-10-19 17:19:20 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
e13b0d84-8c1b-4410-bfbb-ed6d0292806d,2017-10-19 16:10:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AL
a6923ae2-6e57-410d-95d4-df0cf75eebd8,2017-10-19 15:06:52 UTC,,learner,2017-10-20 16:09:20 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
d1bbd19e-2178-464a-984a-9361378d458a,2017-10-19 14:04:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
c18b24c2-879c-4e8e-8c38-dcd34a937d96,2017-10-19 19:29:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
29120d5d-faf7-40c3-a5c7-dfa063b7d6e4,2017-10-19 13:34:55 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
8c65a5d2-abf3-4d26-b05f-20d09b38fe55,2017-10-19 11:51:22 UTC,,learner,2017-10-19 13:23:58 UTC,2017-10-19 12:17:47 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
dbe34ad9-5c4b-4d24-8b51-d9fd567fa2d6,2017-10-19 16:50:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
29a7d8bd-afc6-465a-8d3e-461befdaafb3,2017-10-19 10:54:10 UTC,,learner,,,female,GB,46-55,tertiary,working_full_time,public_sector,GB
32c3f545-ae57-4270-ac91-c91fb2349bcd,2017-10-19 09:37:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
3a1b0349-af64-47bc-b5ed-374d668758d9,2017-10-19 01:51:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
4b5d065a-e1fb-420d-9732-cb9386ea8ebe,2017-10-18 22:41:46 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
5d773013-55fb-4383-96cd-acf63812af09,2017-10-19 08:29:43 UTC,,learner,,,male,SO,<18,university_degree,full_time_student,it_and_information_services,SO
d2bdf635-3bc0-4680-8e64-1f3d2e523968,2017-10-18 17:51:49 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
0b97c450-622d-45ab-9b1a-2b329114fd49,2017-10-18 17:02:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
35b722fb-a602-4c90-ab7a-e14eebe4d344,2017-10-18 15:56:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
0dfa44f0-3c85-48a5-82dc-9fff9584db7d,2017-10-18 14:54:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CZ
4b755fb8-8912-49ae-8299-e7ac31b3913a,2017-10-18 12:55:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
3458d896-10a5-4972-9e04-eb8f17821914,2017-10-18 10:51:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
2d0d9212-6d42-4ad9-9522-d24839f78541,2017-10-18 10:30:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
d0f15aff-3a85-4083-aaac-5a0537391134,2017-10-18 09:06:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
a5ac9584-c364-4dd7-ba30-e9af4a982354,2017-10-18 06:58:02 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AE
7d11a4d3-4884-4c43-9628-6a3849de9891,2017-10-18 04:28:09 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FJ
2239cefe-2743-46d2-9958-93902bad5ec4,2017-10-18 01:44:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
302bdebc-4db1-4639-b984-c0cf5a84a6ed,2017-10-18 01:13:38 UTC,,learner,2017-10-18 01:40:30 UTC,,male,VE,Unknown,Unknown,Unknown,Unknown,VE
33b1d9c0-6c5f-4242-976d-9a3dfa16a7cc,2017-10-17 21:59:15 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CZ
448c2752-fbb4-4fbf-ba81-150ce0e93d2a,2017-10-19 14:50:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BG
27a22d2d-7bbb-4490-b58b-ee16ac40a84c,2017-10-17 19:26:57 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
2d2992ff-f41f-47d7-95e7-670b26905ea2,2017-10-17 18:20:41 UTC,,learner,2017-10-20 13:31:28 UTC,,male,IN,18-25,university_masters,full_time_student,it_and_information_services,IN
bbe44fb6-57f8-4c0b-b6f9-a53e3a5a9031,2017-10-17 17:35:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
e6c1e546-0620-4af1-ae84-f3d868b2af12,2017-10-17 16:37:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
a8a1353d-2ada-4025-a117-9da4345e7018,2017-10-17 09:35:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
30070da3-6f86-41a5-9d13-198988cb949a,2017-10-17 08:50:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
e394401a-251b-417c-b537-4663b16663d7,2017-10-20 01:25:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
9e5059b1-311d-49b4-938d-ad56df43dffe,2017-10-17 08:34:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
6b35a038-b5b2-4548-9f51-a313b3f72d25,2017-10-17 07:14:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
410eba70-58cd-4726-a0f1-81af6318b0c8,2017-10-19 23:25:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
a83188e9-ca65-47f0-b7c6-9e260c49a547,2017-10-16 20:09:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MA
ebc1435f-11ad-42d6-95b3-aa47801253a9,2017-10-16 19:23:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ZA
68a9374c-2894-4517-85a4-816d2321099e,2017-10-16 19:25:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BE
729922e4-28e5-4046-843b-5afa694f5526,2017-10-16 18:33:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
d29d7ede-8763-4fb6-8143-dd96b3480e0b,2017-10-16 15:40:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
fe9630a1-3c17-4869-8d16-fe1c84fa94a0,2017-10-16 15:36:27 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
871bfa9c-09a4-455f-9e53-3533877d608a,2017-10-16 14:54:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
bd9c6737-e24f-4607-8818-7157ad18b4b3,2017-10-16 14:11:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
378b4fa8-3a9c-4cfe-9161-d5f47e9bb670,2017-10-16 15:50:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NL
73e84128-5ad7-4bb8-8e75-394a8493f90d,2017-10-16 10:10:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,JO
fbd1f8d7-81f4-484f-b6ee-cf720a753eab,2017-10-16 09:27:53 UTC,2017-10-18 10:06:09 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
94640fa1-be46-42ac-ab6a-d5343cf0afd7,2017-10-16 08:27:34 UTC,,learner,,2017-11-20 13:16:21 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BH
4796403f-0e5b-4a7b-9aa1-2d7b9aeedd0e,2017-10-16 08:31:55 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
7068dfb2-4c00-4b97-83e8-8ef16ba41210,2017-10-16 08:14:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TZ
d328062f-f07c-4ed3-a3ea-630fd4fe30f7,2017-10-16 06:49:17 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AZ
0afca38c-6ec8-42f2-9bf0-708afe83e1fe,2017-10-16 04:43:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
3924ae23-fbe2-4906-bce9-0ca8a88ada36,2017-10-16 02:46:55 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
29a75f6d-e9f7-4a3c-a411-85ae8843b58e,2017-10-15 21:54:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
31ed963e-6f98-4a03-8d9b-8a54b491d212,2017-10-15 21:28:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
8b7fcc5c-d69b-4f3e-a09f-61f088ddf941,2017-10-15 21:26:11 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TZ
876c75a8-98bc-44e7-be94-935dd2bb2f18,2017-10-18 11:45:17 UTC,,learner,2017-10-25 12:14:05 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EG
aa9bd408-d855-44c9-849b-a5b11d9bc3ec,2017-10-15 18:57:48 UTC,2017-10-15 19:00:58 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
b7ef97f9-b676-46ca-82a2-26fb849dc746,2017-10-15 18:19:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
8eb2f0ec-e3b5-4f15-8fd8-17a6750c66fc,2017-10-19 19:58:58 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
339ea71e-85df-44bc-93b9-736627a82fd0,2017-10-15 11:43:48 UTC,,learner,,,male,TN,18-25,secondary,looking_for_work,public_sector,TN
86f0b25c-e249-4957-945c-3f967654d3ba,2017-10-15 07:49:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
36734582-a18a-40bf-9b96-f269081fa05c,2017-10-15 07:24:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
569f3050-6e2f-475a-825d-82053d5abf21,2017-10-15 02:15:16 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PH
1341edc8-02c2-4406-982b-5b5cd0f87cd0,2017-10-15 01:54:49 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
11e27d9f-9cd9-4667-9aea-90c75756221b,2017-10-14 23:21:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GH
edde7d76-9d51-4f28-9025-3eedc695d0e9,2017-10-15 16:43:18 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
