learner_id,step,week_number,step_number,first_visited_at,last_completed_at
249f2c08-38fe-4d83-b199-33ec04cab199,1.1,1,1,2018-09-10 05:39:22 UTC,
3f071529-528b-47ed-a070-ef7b7c568154,1.1,1,1,2018-09-10 05:39:57 UTC,2018-09-10 05:40:12 UTC
36a19c6d-2802-44f5-9d2f-d453c15609ca,1.1,1,1,2018-09-10 05:45:08 UTC,
8287168a-987b-41eb-9a4d-a8327daac0d0,1.1,1,1,2018-09-10 05:49:02 UTC,2018-09-10 05:51:56 UTC
0064d8a9-4dac-430b-b5c6-8d92bb6ec674,1.1,1,1,2018-09-10 06:26:43 UTC,2018-09-10 06:45:04 UTC
8c3ba630-ab72-4396-8354-8bcda135d72f,1.1,1,1,2018-09-10 06:38:06 UTC,2018-09-10 06:42:25 UTC
4409e162-9ce5-404d-b72d-5bff3ee30469,1.1,1,1,2018-09-10 06:41:10 UTC,2018-09-10 06:43:24 UTC
993652de-6ee4-4eaa-bdec-7ef9b1bf1103,1.1,1,1,2018-09-10 06:42:40 UTC,
3f2cbc2a-af0a-4ce7-b289-5de573e17be3,1.1,1,1,2018-09-10 06:46:55 UTC,2018-09-17 14:50:48 UTC
210e7ba4-71da-4ef1-b3a5-051852dda414,1.1,1,1,2018-09-10 06:50:10 UTC,2018-09-10 06:50:39 UTC
58d526e8-ff78-444e-98b9-986cf2bcd3dd,1.1,1,1,2018-09-10 06:56:19 UTC,
8c5dc5d7-e5b1-469f-b2b2-877ea43fa1ac,1.1,1,1,2018-09-10 07:08:34 UTC,2018-09-10 07:13:04 UTC
2000b7bf-db3e-4637-81c9-924f558d4bec,1.1,1,1,2018-09-10 07:15:54 UTC,
1d30af77-44b7-4564-8926-618a7c7d1f0c,1.1,1,1,2018-09-10 07:23:29 UTC,
e4dd6823-ca50-4ccf-8102-ca4c01dd5518,1.1,1,1,2018-09-10 07:28:38 UTC,
30c0d6a0-fd99-4432-961a-c034235eba9c,1.1,1,1,2018-09-10 07:33:43 UTC,2018-09-24 07:54:34 UTC
47b5be18-1c67-4cfe-b88f-ed49fd0c92ba,1.1,1,1,2018-09-10 07:38:04 UTC,2018-09-10 07:39:37 UTC
a54575a1-82ae-4b7c-b0ee-9949c51b677f,1.1,1,1,2018-09-10 07:39:18 UTC,
02548c6f-8319-4975-969d-45a8cf2d2502,1.1,1,1,2018-09-10 07:41:01 UTC,2018-09-10 07:45:12 UTC
bb5fa5b2-6306-41de-b84a-00910ebe94c9,1.1,1,1,2018-09-10 07:41:11 UTC,
b57a524a-ecf1-4f42-9b59-37c571dbe936,1.1,1,1,2018-09-10 07:45:09 UTC,2018-09-10 07:47:25 UTC
abd389ad-faf0-4035-8143-a194c4dc71d8,1.1,1,1,2018-09-10 07:51:11 UTC,2018-09-10 07:53:42 UTC
9a70ce48-7bca-4c6f-b1e0-383ebd406f2c,1.1,1,1,2018-09-10 07:52:08 UTC,2018-09-10 18:16:44 UTC
4a8f04a8-2539-42ed-93a9-07638b6e69af,1.1,1,1,2018-09-10 07:52:28 UTC,
1d9032b6-7239-4d8e-a78b-d98250552748,1.1,1,1,2018-09-10 07:53:37 UTC,
e2c01268-e454-4d64-9748-c6662c71f596,1.1,1,1,2018-09-10 08:02:03 UTC,2018-09-10 08:07:13 UTC
d2eb4e34-6649-4837-815b-5e509d610cfc,1.1,1,1,2018-09-10 08:10:20 UTC,
1c2c956f-9071-4751-ab41-d304869e8645,1.1,1,1,2018-09-10 08:12:09 UTC,2018-09-10 08:21:48 UTC
fe595f1e-5892-457a-bbbb-5097f53046c9,1.1,1,1,2018-09-10 08:16:05 UTC,2018-09-10 08:18:30 UTC
6a2e3553-8401-45ca-993f-32d32d84e745,1.1,1,1,2018-09-10 08:18:28 UTC,
1c0fc025-e38f-4008-a2a9-f14496d91e56,1.1,1,1,2018-09-10 08:23:13 UTC,
39305d19-e8a7-48d2-b467-542d8d27455c,1.1,1,1,2018-09-10 08:23:23 UTC,2018-09-10 08:24:06 UTC
f7c158af-163a-4092-9bfd-fb16b310fd0f,1.1,1,1,2018-09-10 08:24:02 UTC,2018-09-10 08:28:24 UTC
ad4a180e-e9a0-4c7a-af8c-1a1c778ef559,1.1,1,1,2018-09-10 08:26:06 UTC,2018-09-10 08:28:27 UTC
61acd976-c858-41b7-8439-8922d2aaf839,1.1,1,1,2018-09-10 08:28:25 UTC,2018-09-10 08:28:47 UTC
90823dfa-7cac-4709-b0fc-56da2b325730,1.1,1,1,2018-09-10 08:36:37 UTC,2018-09-10 08:40:36 UTC
c1a23ca8-aff7-49c9-8e9f-a8224c8c885f,1.1,1,1,2018-09-10 08:37:15 UTC,2018-09-10 08:39:54 UTC
72101bda-514d-407d-bad9-120ebab3824f,1.1,1,1,2018-09-10 08:41:09 UTC,2018-09-10 08:43:06 UTC
f1a07618-da80-48d4-8b1d-44b678d15f47,1.1,1,1,2018-09-10 08:43:14 UTC,2018-09-10 08:45:13 UTC
e6b151db-2758-491d-989c-3d73e6e3db18,1.1,1,1,2018-09-10 08:49:53 UTC,2018-09-10 09:44:49 UTC
f93cddb7-c270-442a-aa27-50e51d0ad0d1,1.1,1,1,2018-09-10 08:53:02 UTC,2018-09-10 08:57:46 UTC
bef73a59-b14f-4c5a-b593-90d41bfe8e84,1.1,1,1,2018-09-10 09:06:12 UTC,2018-09-10 09:07:41 UTC
fbb7542a-10a2-4b21-b9ac-becef997052f,1.1,1,1,2018-09-10 09:14:33 UTC,
971587b3-4878-4d61-91b6-35a06b4b1e60,1.1,1,1,2018-09-10 09:19:08 UTC,2018-09-10 09:21:07 UTC
99b6556f-5d02-42f8-8379-f4f0f6901619,1.1,1,1,2018-09-10 09:24:11 UTC,2018-09-10 09:27:48 UTC
600d39a7-4ac7-456a-ae1d-e55d2c8e22c3,1.1,1,1,2018-09-10 09:29:40 UTC,
11c511a7-eeff-4a5c-a501-49df694efe99,1.1,1,1,2018-09-10 09:31:04 UTC,2018-09-10 09:33:57 UTC
494f78f3-a733-472e-9c99-d7a9b723cc4e,1.1,1,1,2018-09-10 09:33:19 UTC,
bbfbe930-6ed9-4849-9bd6-13c3410a23a9,1.1,1,1,2018-09-10 09:36:40 UTC,2018-09-10 09:45:49 UTC
4bd98683-ce87-4b30-9e95-38cb3d53c1c4,1.1,1,1,2018-09-10 09:51:02 UTC,
33ece772-8427-432c-9ecc-38ce51195861,1.1,1,1,2018-09-10 10:16:54 UTC,
f62cda01-550c-4fa2-b588-6ab6daa05da4,1.1,1,1,2018-09-10 10:18:06 UTC,
5289f694-207f-40fe-b485-06315c6c438e,1.1,1,1,2018-09-10 10:22:40 UTC,2018-09-10 12:54:20 UTC
544b381a-14f5-4a0b-9f41-166655be060c,1.1,1,1,2018-09-10 10:22:54 UTC,2018-09-10 10:25:12 UTC
6cc783c0-af39-4032-907e-322d00a87d9e,1.1,1,1,2018-09-10 10:25:31 UTC,2018-09-10 10:29:13 UTC
78255f92-2ac2-47f6-8bd3-9a7617e79d6e,1.1,1,1,2018-09-10 10:28:31 UTC,2018-09-10 10:29:23 UTC
57a6a415-8f3c-4a81-9238-99c72ed71aef,1.1,1,1,2018-09-10 10:31:10 UTC,2018-09-10 10:31:54 UTC
7bb4435c-34ac-4b9f-8a37-06c8dab0f14b,1.1,1,1,2018-09-10 10:33:08 UTC,2018-09-10 10:33:19 UTC
fd4c8992-c1ab-4e9c-93f6-38c28b6048ed,1.1,1,1,2018-09-10 10:54:32 UTC,2018-09-10 10:54:49 UTC
c590ab1c-5177-4e4f-9cd7-d312ef01ea5c,1.1,1,1,2018-09-10 10:59:39 UTC,
09a01d37-4294-4ed0-8706-d1d7f3a5528c,1.1,1,1,2018-09-10 11:05:09 UTC,
08ad94f4-6e49-4c2d-ac24-b4bcbbcd40fb,1.1,1,1,2018-09-10 11:12:21 UTC,
8fba9d62-c572-477e-a3c0-00138597a9dd,1.1,1,1,2018-09-10 11:13:58 UTC,2018-09-10 11:17:18 UTC
852ce7a2-a59b-4d02-b7dd-b408a4666a09,1.1,1,1,2018-09-10 11:15:47 UTC,2018-09-10 11:18:15 UTC
5d70bebc-560f-456c-827a-2ee21d8a249b,1.1,1,1,2018-09-10 11:26:11 UTC,2018-09-10 20:23:05 UTC
cab9026d-2c93-410b-8916-4a9e02de3bc6,1.1,1,1,2018-09-10 11:57:22 UTC,
c251d5b1-5ca9-4beb-b7e0-36d0448e087e,1.1,1,1,2018-09-10 12:12:54 UTC,2018-09-26 13:24:43 UTC
41ad5273-6853-43d7-b615-06f8e808cea1,1.1,1,1,2018-09-10 12:13:11 UTC,
1e2e7127-7d2e-49da-a66b-eff5a13badc4,1.1,1,1,2018-09-10 12:14:06 UTC,2018-09-10 12:18:26 UTC
f4134087-51a4-4da4-8f74-6d679e069ed9,1.1,1,1,2018-09-10 12:14:28 UTC,2018-09-10 12:15:03 UTC
30307c9e-0f54-4bf8-a046-2d27cb0d3dfe,1.1,1,1,2018-09-10 12:32:39 UTC,
21a82eec-e56b-4f10-a704-96e800dbf351,1.1,1,1,2018-09-10 12:34:19 UTC,2018-09-10 12:48:58 UTC
d5b23051-9534-4904-9aed-3461024c19f9,1.1,1,1,2018-09-10 12:35:42 UTC,
c461aa7d-b91f-4f24-8ba9-69b1132fcdd7,1.1,1,1,2018-09-10 12:39:02 UTC,2018-09-10 12:39:19 UTC
18b4a3df-8f77-438e-836f-6a9dcb7132d1,1.1,1,1,2018-09-10 12:40:59 UTC,
23588b94-de0f-41d0-a5ac-13c775989ce6,1.1,1,1,2018-09-10 12:41:49 UTC,2018-09-26 22:11:21 UTC
4fdbda3b-6757-4606-ae85-c661aac7bd4d,1.1,1,1,2018-09-10 12:55:05 UTC,2018-09-10 13:21:59 UTC
c53396a5-f72c-4dec-9810-cb7dd7608e1a,1.1,1,1,2018-09-10 13:08:45 UTC,2018-09-10 13:12:13 UTC
d7b96de5-b23e-435a-8ddb-3beb09317dca,1.1,1,1,2018-09-10 13:08:49 UTC,
2e965796-9775-4da1-9cc1-70957891342b,1.1,1,1,2018-09-10 13:20:16 UTC,2018-09-10 13:23:15 UTC
5b5e65ce-fef6-42b3-be00-9f2b5f84cd27,1.1,1,1,2018-09-10 13:28:31 UTC,2018-09-10 13:32:27 UTC
85175493-1ed9-497f-b665-c1cad53f7427,1.1,1,1,2018-09-10 13:41:26 UTC,
b9f6ea3d-5913-4ba5-b184-6e6fbe0e0138,1.1,1,1,2018-09-10 13:42:35 UTC,2018-09-10 13:44:34 UTC
fd66c3da-42d9-43be-b122-201cd923e144,1.1,1,1,2018-09-10 13:43:27 UTC,2018-09-14 10:24:22 UTC
335e19b9-0351-4e0d-a18c-bd98ac58512a,1.1,1,1,2018-09-10 13:59:27 UTC,2018-09-10 14:02:38 UTC
053c5758-8ac3-4ab1-a2aa-aca5e3755b8e,1.1,1,1,2018-09-10 14:01:11 UTC,2018-09-10 14:11:45 UTC
04cf9994-8144-42e5-84e6-0712860a4876,1.1,1,1,2018-09-10 14:09:30 UTC,2018-09-10 14:11:46 UTC
8c556918-6906-4c88-bae5-59a1866cbf78,1.1,1,1,2018-09-10 14:19:53 UTC,2018-09-10 14:21:01 UTC
429129f7-dae9-4d56-a69a-417cd8e0b807,1.1,1,1,2018-09-10 14:30:22 UTC,2018-09-10 14:40:12 UTC
b4eebbbd-8521-455b-8437-1ba5ff0161ae,1.1,1,1,2018-09-10 14:33:25 UTC,2018-09-10 14:35:22 UTC
98b2ec7f-99ce-451b-a80c-8b357a839aa8,1.1,1,1,2018-09-10 14:33:33 UTC,2018-09-10 14:36:05 UTC
6fc2acb1-d9e7-4a87-9faa-8d62fdcd46dd,1.1,1,1,2018-09-10 14:38:22 UTC,2018-09-10 14:41:41 UTC
b0ee0c56-9a5c-49a8-bff0-d13dcd3a1828,1.1,1,1,2018-09-10 14:45:46 UTC,2018-09-10 14:47:47 UTC
6f987a24-97e5-4fe2-9417-f4717cf39265,1.1,1,1,2018-09-10 14:46:48 UTC,2018-09-10 14:51:58 UTC
d0e98764-8fa1-40cd-8b6f-72ab3fac1987,1.1,1,1,2018-09-10 14:50:35 UTC,2018-09-10 14:51:55 UTC
6716ff60-2a66-43ad-88c2-999e995f50c2,1.1,1,1,2018-09-10 14:53:20 UTC,2018-09-10 14:56:35 UTC
609c684d-89aa-426d-b904-287709d962f7,1.1,1,1,2018-09-10 14:56:22 UTC,
c637fc36-d850-428e-85cd-927eb15a42b4,1.1,1,1,2018-09-10 14:58:13 UTC,
6b75847e-270d-4a4b-a73a-40729ecf7ab1,1.1,1,1,2018-09-10 15:00:11 UTC,2018-09-10 15:02:23 UTC
176eeefe-52d3-442f-b927-e196563fbba0,1.1,1,1,2018-09-10 15:09:01 UTC,
3c6196b5-20dc-4fd5-9007-a2d8773bd1cb,1.1,1,1,2018-09-10 15:17:22 UTC,
5fa313ed-ddf1-4029-9439-228e4dbd70f9,1.1,1,1,2018-09-10 15:22:10 UTC,
63086952-fb0f-4dcf-b738-4a7a55c9cd62,1.1,1,1,2018-09-10 15:27:09 UTC,2018-09-11 09:06:36 UTC
835b070d-d097-4022-8796-3a7e6b4c3b28,1.1,1,1,2018-09-10 15:39:31 UTC,
674a160a-e22b-49b4-b69e-daa5bce8152d,1.1,1,1,2018-09-10 15:39:44 UTC,2018-09-10 15:43:27 UTC
d0d47bae-7473-4422-83f9-59476492c3c4,1.1,1,1,2018-09-10 15:40:10 UTC,
7efa3d94-c55f-4bca-ae2f-8ce1754ac03b,1.1,1,1,2018-09-10 15:44:39 UTC,
1a4c19cc-4d9b-456f-a8d5-d6a2d0f51f3f,1.1,1,1,2018-09-10 15:48:46 UTC,2018-09-17 06:55:28 UTC
cd1ebf27-29a3-4d43-ac60-2548bdc125c7,1.1,1,1,2018-09-10 15:53:33 UTC,
07259579-4626-4bf4-a003-a7dddaa9287a,1.1,1,1,2018-09-10 15:57:39 UTC,2018-09-10 16:02:52 UTC
e04bdeba-cf24-4684-952c-1a6f77e4bb76,1.1,1,1,2018-09-10 16:03:23 UTC,
af0bb8aa-c63c-4528-8fac-388dcf727c29,1.1,1,1,2018-09-10 16:14:09 UTC,2018-09-10 16:15:33 UTC
5b71013c-2a8f-441a-8498-a2a2dfd0c3af,1.1,1,1,2018-09-10 16:14:24 UTC,2018-09-10 16:16:24 UTC
2e2fa1d7-e650-4c21-9faa-cbc431f45350,1.1,1,1,2018-09-10 16:31:56 UTC,2018-09-10 16:32:32 UTC
bb2e8dde-0987-4e3e-9e18-fe76660d1f83,1.1,1,1,2018-09-10 16:35:46 UTC,2018-09-10 16:36:41 UTC
23a47d12-a40e-46c3-938a-5cb8513f0e3b,1.1,1,1,2018-09-10 16:36:00 UTC,2018-09-10 16:39:59 UTC
0e6b43f7-62ca-4543-aaf4-3cc63d4c3ca4,1.1,1,1,2018-09-10 16:38:17 UTC,
9f95a8ea-9c2d-411f-9e59-bc8c34794d1b,1.1,1,1,2018-09-10 16:45:33 UTC,
42116084-c83f-46b8-8910-145ec6ee4b38,1.1,1,1,2018-09-10 16:50:59 UTC,2018-09-10 16:51:43 UTC
db78878f-24a8-4121-ae2f-05c2201963ad,1.1,1,1,2018-09-10 16:51:31 UTC,2018-09-14 19:40:51 UTC
ad746273-d617-4290-8fd8-3e9be5a91e25,1.1,1,1,2018-09-10 16:52:25 UTC,2018-09-10 16:58:25 UTC
c2ae0906-97fb-42f2-aed4-585146801a14,1.1,1,1,2018-09-10 16:59:16 UTC,2018-09-21 11:12:36 UTC
134ff7e6-98b3-4c05-88ef-ffd70ada649d,1.1,1,1,2018-09-10 17:00:08 UTC,
5abdbda9-7970-4e5c-b489-2689a4306397,1.1,1,1,2018-09-10 17:01:41 UTC,
b1eee1a2-6f1b-4c4f-b55a-1ad258f1adbe,1.1,1,1,2018-09-10 17:02:37 UTC,2018-09-10 17:08:02 UTC
eab08498-f386-41bb-a593-877ed0fe8e23,1.1,1,1,2018-09-10 17:12:21 UTC,2018-09-10 17:14:07 UTC
0f907585-e2ba-40be-b436-ccce95bc4107,1.1,1,1,2018-09-10 17:26:36 UTC,2018-09-10 17:29:07 UTC
c65a4d18-2c40-445b-ae60-d08e1f9ce129,1.1,1,1,2018-09-10 17:32:18 UTC,2018-09-12 13:18:52 UTC
b400b981-3fd1-45c8-9b9b-f91f812ec4dc,1.1,1,1,2018-09-10 17:34:42 UTC,2018-09-10 17:58:23 UTC
56fe8dba-0744-46f3-b2f5-dd473052bddf,1.1,1,1,2018-09-10 17:45:51 UTC,2018-09-11 03:28:15 UTC
c738385a-7c3c-4620-b938-a47030b4b8f4,1.1,1,1,2018-09-10 17:47:17 UTC,2018-10-08 07:23:18 UTC
b7611cbb-087b-4134-9525-bf92a2e57a5f,1.1,1,1,2018-09-10 17:50:04 UTC,
f0121c4e-e0a6-4013-b286-01124c384035,1.1,1,1,2018-09-10 17:52:21 UTC,2018-09-10 17:54:41 UTC
1cca2feb-7ad2-43a6-a42c-87c46dc5111d,1.1,1,1,2018-09-10 17:52:49 UTC,
a9143916-4a08-4c10-bb05-b80995a611ad,1.1,1,1,2018-09-10 17:57:16 UTC,
38714e13-17af-4744-9efe-db67868e80af,1.1,1,1,2018-09-10 18:00:34 UTC,2018-09-19 20:15:18 UTC
bb59b178-ea61-4e76-b130-5226564778fa,1.1,1,1,2018-09-10 18:19:54 UTC,2018-09-10 18:22:40 UTC
ef84e843-f63e-4c6c-9f43-99285d68b30d,1.1,1,1,2018-09-10 18:20:19 UTC,2018-09-10 18:45:21 UTC
eaa9109a-de61-4478-9a83-bece72365c7f,1.1,1,1,2018-09-10 18:21:32 UTC,
37b6d1ba-3038-4e9f-8e6c-f80349892e4e,1.1,1,1,2018-09-10 18:26:36 UTC,2018-09-10 18:30:07 UTC
658a2c70-a868-4027-8a6f-ea9b393a3b81,1.1,1,1,2018-09-10 18:35:06 UTC,2018-09-10 18:36:10 UTC
7b4cde69-a7f2-4336-9143-824748e018b5,1.1,1,1,2018-09-10 18:35:32 UTC,2018-09-10 18:38:12 UTC
92d481b4-cf4d-422d-8469-137d196a0815,1.1,1,1,2018-09-10 18:37:20 UTC,
8b6b1b58-fb47-40c0-8f8b-19d5ac4055c8,1.1,1,1,2018-09-10 18:37:34 UTC,
7da7cc7c-42d7-4d22-b0f2-d3efc688982f,1.1,1,1,2018-09-10 18:42:07 UTC,2018-09-15 10:57:49 UTC
39b30408-2c34-4f7a-9499-b2c3292a8f05,1.1,1,1,2018-09-10 18:47:54 UTC,2018-09-10 18:52:16 UTC
f85c1e19-27b7-4bdc-a01d-755284cec332,1.1,1,1,2018-09-10 18:55:28 UTC,2018-09-10 18:58:06 UTC
91937bf4-aa56-4b5d-8aa9-f6d70654c3b4,1.1,1,1,2018-09-10 19:02:29 UTC,2018-09-10 19:05:54 UTC
8019df97-d72c-4122-8e8e-628c87f95195,1.1,1,1,2018-09-10 19:04:21 UTC,2018-09-10 19:06:56 UTC
a97dd96c-63d9-4e5a-859d-04f162e9c464,1.1,1,1,2018-09-10 19:04:31 UTC,
5152cfeb-2caa-4781-acec-974792f190fa,1.1,1,1,2018-09-10 19:13:24 UTC,2018-09-10 19:16:21 UTC
c66a8b8f-3ff6-4eea-9c29-46eae8641a24,1.1,1,1,2018-09-10 19:18:11 UTC,2018-09-10 19:20:10 UTC
ffa0781f-7a10-48a2-aa7c-122062213976,1.1,1,1,2018-09-10 19:27:50 UTC,2018-09-10 19:43:43 UTC
05472334-838a-4806-b7fa-fbfe5b260a1e,1.1,1,1,2018-09-10 19:33:07 UTC,2018-09-10 19:38:54 UTC
49451e66-90c6-4f9f-af14-7ffd36ae4702,1.1,1,1,2018-09-10 19:36:48 UTC,2018-09-10 19:51:09 UTC
abd61055-021c-4d6e-acf7-feec78a9b22f,1.1,1,1,2018-09-10 19:37:57 UTC,2018-09-10 19:43:11 UTC
6a8a964b-7c72-42ae-b87c-088278c21442,1.1,1,1,2018-09-10 19:40:54 UTC,2018-09-10 19:43:19 UTC
c5d43d6e-0413-4308-a5f5-39fd1b07bb81,1.1,1,1,2018-09-10 19:41:37 UTC,2018-09-10 19:47:19 UTC
e83589ff-fc52-44da-89fa-e9c16291312f,1.1,1,1,2018-09-10 20:02:15 UTC,
5f20d0c7-c0c8-46d5-9257-6188ab98699e,1.1,1,1,2018-09-10 20:11:49 UTC,2018-09-10 20:18:57 UTC
121ca09f-b6c1-47fc-95b7-955f26f339a3,1.1,1,1,2018-09-10 20:43:07 UTC,
ff41be21-e854-4176-98e4-cb8613dbc67b,1.1,1,1,2018-09-10 21:14:52 UTC,
14116bef-a537-4fe4-ae34-59f3c1bd145f,1.1,1,1,2018-09-10 21:19:33 UTC,2018-09-10 21:21:02 UTC
9c432972-cfb7-4964-a139-6e0db7111c62,1.1,1,1,2018-09-10 21:26:32 UTC,
fafcaaeb-c987-4805-b15a-0151214d12ee,1.1,1,1,2018-09-10 21:56:10 UTC,2018-09-10 21:59:26 UTC
3d5db603-d724-4c6c-9d3c-ea602cb337e0,1.1,1,1,2018-09-10 22:00:31 UTC,2018-09-10 22:03:14 UTC
370a4cee-4aeb-4b26-b29e-7d3394cd6eca,1.1,1,1,2018-09-10 22:18:05 UTC,2018-09-10 22:19:26 UTC
3504e2a9-ee41-4f2a-a15b-a6489d1518f8,1.1,1,1,2018-09-10 22:20:25 UTC,
51c61184-822d-437a-b56e-a52a68da6e6e,1.1,1,1,2018-09-10 23:23:04 UTC,2018-09-21 08:46:01 UTC
5920d0aa-625a-4e5b-a9a1-23789f25775d,1.1,1,1,2018-09-10 23:37:10 UTC,
80a02269-004c-4e63-ba4c-060e9e1565c8,1.1,1,1,2018-09-10 23:48:12 UTC,2018-09-11 16:08:14 UTC
3c727623-ec2b-48c8-8016-f268a05f9cd2,1.1,1,1,2018-09-10 23:50:11 UTC,2018-09-10 23:52:04 UTC
9d5662f7-6e6f-4bd3-af9b-68234e6f75ee,1.1,1,1,2018-09-11 00:05:15 UTC,2018-09-11 16:46:15 UTC
b5bb8ac4-90be-4822-82c4-62b7c74ca1da,1.1,1,1,2018-09-11 00:09:04 UTC,2018-09-11 00:26:53 UTC
ee0c2de7-7b4d-4778-a697-aff45298e164,1.1,1,1,2018-09-11 00:34:17 UTC,2018-09-11 13:32:20 UTC
9993d717-addc-4ac3-8209-aea54f4e75a9,1.1,1,1,2018-09-11 00:42:43 UTC,2018-09-11 00:44:13 UTC
17f2b49f-7d84-4cbb-ace7-364d86403baf,1.1,1,1,2018-09-11 00:59:01 UTC,2018-09-11 01:00:31 UTC
73bcab01-b2ec-4f4c-9e09-2150a0707d65,1.1,1,1,2018-09-11 01:24:14 UTC,2018-09-11 01:26:07 UTC
a6145e0e-2155-46ad-bf43-4c3bdc451174,1.1,1,1,2018-09-11 01:31:22 UTC,2018-09-11 02:00:06 UTC
9e924b79-9e36-46d5-b036-9eadaf360fb4,1.1,1,1,2018-09-11 02:03:39 UTC,2018-09-11 02:08:10 UTC
bdee052c-93d5-4e73-83cf-7e1acf13a682,1.1,1,1,2018-09-11 02:53:51 UTC,
02e3a96a-304e-4a41-b8ce-32b11b1e769b,1.1,1,1,2018-09-11 03:05:44 UTC,
33054e19-7cee-447e-b2da-a127a082e658,1.1,1,1,2018-09-11 03:55:30 UTC,2018-09-11 03:56:30 UTC
6823de16-28cd-4e67-9856-c86f74fd32e5,1.1,1,1,2018-09-11 04:06:07 UTC,2018-09-11 04:08:54 UTC
b65a2fc8-a713-4988-8d69-7f251191c3e3,1.1,1,1,2018-09-11 04:42:43 UTC,
1eb54f1d-6174-4d5d-a29a-3f3d07cbd5dd,1.1,1,1,2018-09-11 05:10:38 UTC,
1e905900-c1ba-473d-8701-81e5419ccb0e,1.1,1,1,2018-09-11 05:19:25 UTC,2018-09-11 05:20:44 UTC
8e3eb42b-f492-4243-8d78-26d25c229a29,1.1,1,1,2018-09-11 05:27:12 UTC,
312b6232-4bf2-4862-b225-da54a37360ed,1.1,1,1,2018-09-11 05:27:52 UTC,2018-09-11 05:30:33 UTC
8c4964f8-a636-48dd-a26f-9b0e32cf088b,1.1,1,1,2018-09-11 05:44:59 UTC,2018-09-11 05:45:35 UTC
c3fc183b-0039-4cbb-a5d3-55f780d458e8,1.1,1,1,2018-09-11 06:03:45 UTC,2018-09-11 06:18:03 UTC
00ac823c-15b9-4240-a7f9-a4ece1687a2f,1.1,1,1,2018-09-11 06:19:18 UTC,2018-09-11 06:24:47 UTC
e52f23e1-af1e-411a-9848-a3fed509bae7,1.1,1,1,2018-09-11 06:30:25 UTC,2018-09-11 07:15:32 UTC
