learner_id,enrolled_at,unenrolled_at,role,fully_participated_at,purchased_statement_at,gender,country,age_range,highest_education_level,employment_status,employment_area,detected_country
45fb1cc3-a66c-4ad2-a060-0c6966c6ec05,2016-09-12 05:18:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
0c46584a-5552-4947-b832-e748b625cf48,2016-05-18 13:56:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
a68fc363-c78a-4473-bc82-1803ee72934b,2016-09-21 08:36:59 UTC,2018-09-17 12:40:44 UTC,learner,2016-09-21 10:12:13 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
685381fb-6a83-4b6a-b07b-84dccc089f8c,2016-05-19 07:32:27 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GR
c3ae5cd1-e223-41d4-88ca-3035081e9fd6,2016-07-28 01:08:52 UTC,,learner,2018-09-16 01:30:39 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
0c70781f-3b78-4759-bd0a-e4a93e96ce64,2016-05-21 15:35:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TH
c4dea8c4-c99a-4240-a328-37437aaea2f9,2016-08-22 06:23:11 UTC,2018-09-13 19:29:49 UTC,learner,2017-05-12 20:04:49 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
a2c31018-5125-4bde-9e79-0e89bf895028,2016-09-08 13:20:20 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
46f57719-54ab-4e6f-a714-8ccbf17329ce,2016-09-09 07:48:53 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
40f131c1-8022-4c80-b21a-b16dfcc24cd8,2016-06-10 09:05:53 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
f11ea240-33e5-4dcd-a1f8-08b8b6f2906c,2016-07-18 18:01:52 UTC,2017-06-09 01:12:40 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
7d537902-765a-4a68-83b0-2ae986458951,2016-09-18 13:09:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
5b9b6f6c-db98-4424-ada8-977e654c94df,2016-07-25 15:12:23 UTC,,learner,,,male,LS,26-35,secondary,looking_for_work,Unknown,--
db68d661-3b33-4497-90e7-e76ca7145cc3,2016-09-04 05:05:51 UTC,,learner,2016-10-01 19:03:20 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ZA
89aadd9b-3bc8-417c-8271-10143dcc71b1,2016-06-09 22:06:02 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PG
129dd197-ddf0-462b-8920-da6800c349ef,2016-09-05 16:57:24 UTC,,learner,2016-10-25 08:56:07 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RU
03c961b5-a0dc-44c5-88c6-b9512a5fa3e6,2016-06-26 09:08:15 UTC,2018-09-04 19:04:31 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
b37876da-e537-41fa-b876-55ab75fa3ea3,2016-09-14 16:22:31 UTC,2018-09-03 01:45:38 UTC,learner,2016-12-06 13:19:06 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
e65d576c-7abd-4d62-afcc-0b25f6cd8eab,2016-07-11 11:48:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
da42e8db-933c-453c-bf2d-f5e9a975dd8c,2016-09-17 21:33:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
cb016011-a7be-4057-9e11-a2751d15088f,2016-08-14 19:57:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DZ
e7dc43d0-af46-437e-89c6-10c55aa505ff,2016-09-05 15:35:46 UTC,,learner,,,female,GB,56-65,Unknown,working_part_time,teaching_and_education,GB
45f4b078-5c0e-4e44-9c81-142d6f58a974,2016-08-10 06:51:08 UTC,,learner,2016-09-21 11:03:13 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
b1823336-ad9f-4576-a704-55b4b0a20e52,2016-09-13 20:31:53 UTC,,learner,2016-09-19 16:41:42 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,UA
069dd824-2a80-497f-8251-7644808423cf,2016-05-25 11:05:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
40a84e81-7827-4265-9c38-1e1fe5c0b04f,2016-08-01 19:23:08 UTC,2018-08-21 19:31:25 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
a58fb44a-3070-4b6f-8f98-660145d6d424,2016-05-18 09:38:18 UTC,2018-08-21 05:25:48 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FR
d8d3f0a0-9ea1-4e94-b534-738237085086,2016-09-04 15:18:03 UTC,,learner,,,male,UA,36-45,university_masters,working_full_time,it_and_information_services,UA
cf41b220-a878-482f-b2d3-7bc61ab73c44,2016-05-19 06:02:28 UTC,2018-08-18 23:51:08 UTC,learner,2016-10-09 09:57:43 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FR
6e5dd7ab-3ac8-46ef-b153-ff0b6e5b1724,2016-08-18 13:25:18 UTC,,learner,2016-10-19 11:14:42 UTC,,female,GB,46-55,secondary,working_part_time,property_and_construction,GB
c9644331-f8e7-4b49-bfc5-929004b291e9,2016-07-24 01:48:05 UTC,2018-08-16 07:12:49 UTC,learner,,,female,GB,36-45,university_masters,working_part_time,retail_and_sales,GB
7ea30f20-34f4-4e10-a42e-048cd1967ed2,2016-09-07 14:40:28 UTC,2018-08-13 18:44:44 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
e0a33d41-f8fe-465c-a748-ce7590cf2212,2016-09-06 19:41:06 UTC,2018-08-13 13:13:41 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
6f95335a-dbda-4284-93f5-3cdac85c6de3,2016-05-18 14:09:32 UTC,,learner,2018-08-12 20:36:24 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
2ffc611b-5a4e-4d9d-833c-8c321eae0d84,2016-09-20 13:29:36 UTC,,learner,,,female,GB,26-35,university_degree,working_full_time,business_consulting_and_management,GB
883dbc58-dc9e-4077-bf27-d077d79fe8b2,2016-06-19 21:21:19 UTC,2018-08-11 11:56:20 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
6d8f51ef-8d34-440b-b80b-f6e3f6c23d1f,2016-06-21 07:16:54 UTC,,learner,,,male,PK,26-35,university_degree,self_employed,media_and_publishing,PK
c99d573f-4a5d-4a04-9bbd-6b568eda5967,2016-06-02 12:36:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
fd342d4b-01fd-4e7f-9da5-3b3c2b04288a,2016-05-19 02:26:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BR
bd2f4c0a-0e16-421b-8408-622e98ff8f43,2016-09-13 12:19:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SD
78d4af85-8690-4886-9937-b218e813b6b1,2016-08-24 10:44:25 UTC,,learner,2016-09-08 16:52:47 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GH
4bafe17f-4978-4d6c-9429-6918b8c92fa4,2016-07-20 21:16:41 UTC,,learner,2016-09-24 21:09:23 UTC,2016-09-24 21:41:09 UTC,female,AU,>65,university_masters,working_full_time,teaching_and_education,AU
64026225-74ab-412b-a996-b4fd7089dd44,2016-08-26 20:46:39 UTC,2018-07-31 01:00:26 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
ba799c8b-8929-4347-b34e-dc2d369c9208,2016-05-18 20:40:19 UTC,,learner,,,female,GB,56-65,secondary,working_part_time,public_sector,ES
c3a7a733-5405-4218-9f2e-a9c8a64a0395,2016-08-25 02:43:17 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KH
f2fa37c6-0324-4f78-8b77-76a1de1a2d33,2016-08-16 08:44:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
775aac34-60f7-4b70-a87e-e51816579a39,2016-09-05 15:39:58 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
f624000f-3d56-45b3-8a95-feb6c24c4404,2016-08-25 20:10:05 UTC,,learner,2016-09-22 18:01:05 UTC,2016-09-22 18:15:06 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SA
f347bc72-f6d6-44b9-bb72-a77d91b4c532,2016-05-18 09:53:24 UTC,2018-07-18 12:12:32 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
1663ade7-7c68-4dab-9cae-5005b8e89745,2016-05-14 15:30:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BG
d119016a-e393-43af-915f-a0ca681d0699,2016-09-02 09:35:41 UTC,2018-07-12 01:00:25 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
6240c87c-57c2-4987-9b60-f17b6f2a299c,2016-09-12 13:27:19 UTC,,learner,2016-09-19 21:16:43 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
4392ff8b-140d-4bfd-9685-f271e36e00ce,2016-09-10 09:42:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
b17d6073-eef7-45b1-b776-d719c09e0792,2016-09-05 09:31:08 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
04ac104a-b513-42c8-bc6e-01131d07b1e5,2016-07-25 21:20:33 UTC,2018-07-10 16:55:44 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RS
4686ef55-d86d-478a-8151-04bcdc829f46,2016-05-21 18:43:58 UTC,,learner,,,female,GB,>65,university_degree,retired,charities_and_voluntary_work,GB
2e9fa854-a2e6-41cd-8e0b-b35cd7ba1e26,2016-08-29 18:09:04 UTC,,learner,2016-09-24 14:20:44 UTC,,female,IE,36-45,university_masters,working_full_time,charities_and_voluntary_work,IE
6fbc44bd-c18f-4a1f-930c-1f82c243ec96,2016-08-27 18:58:57 UTC,2018-07-08 07:02:46 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PL
fc0f7b5a-ebba-478b-aedf-63d71bdcc319,2016-09-04 13:33:39 UTC,2018-07-04 20:18:27 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RS
05b8a96f-9de7-48cd-9bab-dedba666ac58,2016-09-05 16:33:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
73765fc4-878e-4430-a650-b5b2de616fd4,2016-05-18 15:35:49 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
59aeb74b-30d6-458d-8111-d22710e16523,2016-08-30 19:57:59 UTC,2018-07-01 18:13:09 UTC,learner,2016-09-10 22:03:41 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
9f249cab-2182-4638-94fd-fb75fb164cc1,2016-05-18 12:49:26 UTC,,learner,,,female,GB,18-25,secondary,full_time_student,science_and_pharmaceuticals,GB
2f1211e0-f4d6-423f-9a97-459cbac557d9,2016-09-10 07:13:53 UTC,,learner,2016-10-18 10:25:15 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
be95b4e6-9d07-4904-9302-6a22d2ee78c3,2016-06-22 09:07:02 UTC,2018-06-26 07:21:59 UTC,learner,,,male,PK,18-25,university_degree,not_working,Unknown,PK
88726dc7-d420-49fa-924c-4a08ad23ea5b,2016-05-18 11:25:29 UTC,2018-06-26 18:58:49 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BR
8741983d-97d8-4965-9481-d0687f08b931,2016-08-28 11:58:39 UTC,,learner,2016-09-24 13:32:30 UTC,2016-09-24 13:54:28 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DK
c7c15e0c-0404-488f-88b2-6927889b443c,2016-08-23 08:51:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
ae02dfc3-ed7a-4774-bde4-94f6d9ed70bd,2016-08-18 11:24:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
d2c4a75e-abff-47a4-9dce-595326c18d91,2016-09-05 14:30:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
f0084790-fd34-4a34-accf-aab49e4a0960,2016-09-13 06:02:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
e8b5fbd8-3e9c-461a-a8b4-a62ce3505d42,2016-05-19 08:26:12 UTC,2016-06-17 10:42:32 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
90688112-e344-40a8-a678-2c285d64e902,2016-05-18 17:20:11 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NL
3b26015a-6ee0-4c58-8298-458d209bc06c,2016-05-18 09:46:39 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
dfd158f9-7434-483f-8d29-a0e407a01d85,2016-05-18 19:38:08 UTC,2018-06-16 06:55:04 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
152393b6-9a4e-4ade-bb36-f0a891d24776,2016-09-05 14:49:25 UTC,,learner,2016-09-05 16:28:31 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
56f97c3a-f152-43e4-9942-d3f6692edf8e,2016-06-30 15:44:30 UTC,2018-06-11 19:52:44 UTC,learner,2016-09-19 12:44:01 UTC,,female,GB,56-65,university_degree,working_full_time,science_and_pharmaceuticals,GB
19819229-dbc3-4dab-987a-9777f3ebcd76,2016-05-22 17:09:10 UTC,2018-06-11 14:14:24 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
b83a8030-9cdd-40ee-9f46-b07c78f21f6c,2016-05-22 19:26:31 UTC,2018-06-08 08:14:39 UTC,learner,,,female,IT,26-35,university_degree,looking_for_work,environment_and_agriculture,IT
eb5807d0-ebb9-4a0b-aeaf-f12e2c09f167,2016-05-20 09:24:11 UTC,2018-06-08 13:30:09 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
e2b29b64-f72e-477d-bc4b-fbe3a1485ceb,2016-09-05 14:40:37 UTC,,learner,2016-09-05 16:52:34 UTC,,male,GB,56-65,secondary,retired,it_and_information_services,GB
2248fb78-1150-40af-80f1-3d3ccf64cf3b,2016-05-18 14:46:35 UTC,,learner,2016-09-28 09:47:53 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
3e7c5676-4dae-42b0-8b99-812acc6eeb6c,2016-07-06 10:56:41 UTC,2018-06-05 22:57:44 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
d99ba670-52ca-4fae-8a36-f9988c95bb84,2016-05-18 19:02:55 UTC,2018-06-05 11:35:38 UTC,learner,,,male,GB,46-55,university_degree,working_full_time,transport_and_logistics,GB
ac23ed2c-adcc-4a90-bf34-edfe018c5651,2016-09-07 02:06:33 UTC,2018-06-04 22:31:51 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
aafc3e49-ab9a-4173-afe1-f1a7a3802c28,2016-06-11 20:49:21 UTC,2018-06-04 10:31:18 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
ca7975a1-4a63-4640-ac4e-cb0db9d3cca2,2016-05-18 23:59:26 UTC,,learner,2018-03-24 11:08:19 UTC,2018-06-04 09:21:12 UTC,female,ID,26-35,university_degree,working_full_time,accountancy_banking_and_finance,ID
cb959c36-f564-4ada-b050-934c24791bb0,2016-08-29 12:20:58 UTC,2018-06-03 13:10:59 UTC,learner,2016-09-19 17:12:10 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
80d78a1c-734e-42ad-a29c-40328f943a37,2016-09-06 05:46:18 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
d2399f79-1913-4e3d-97dd-cd17513cde73,2016-09-06 08:37:16 UTC,2018-06-01 17:22:43 UTC,learner,,,female,GB,18-25,secondary,full_time_student,Unknown,GB
deaff34a-f35c-48e6-9d3d-5166606894ad,2016-09-08 08:33:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
3e3cedd8-408c-4d71-a263-9070752aa26e,2016-05-18 13:25:52 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
96b33094-28f4-4164-a055-bb6e31b92111,2016-05-18 13:52:38 UTC,,learner,2018-05-29 10:54:08 UTC,,male,NL,56-65,university_masters,self_employed,media_and_publishing,NL
9b8f5489-32ef-40d5-84a2-817207b45109,2016-09-05 04:53:49 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
d2c559a4-66bb-4fe4-aac3-a1bcf0b2ce99,2016-05-27 21:49:55 UTC,,learner,2016-10-04 19:25:51 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
556aa691-8bee-4e1c-88ca-a57bf0e94596,2016-08-10 09:09:08 UTC,,learner,2016-10-02 20:31:29 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
9860594d-433b-4ffc-ba10-f39c3b5fe757,2016-09-14 02:40:26 UTC,2018-05-24 10:07:38 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
e204e89c-1536-4a91-a9cf-cba87cba660e,2016-09-05 11:02:58 UTC,2016-09-12 10:18:24 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
2f936b99-2b23-4447-a743-4adfe91e041d,2016-09-05 14:15:38 UTC,2018-05-20 18:03:34 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IE
bdbefbda-0350-462f-8d8a-a018943bd628,2016-09-05 09:26:45 UTC,2018-05-20 06:57:14 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
54458605-a952-4162-8aee-7d8c9e0dff0f,2016-06-07 11:37:50 UTC,,learner,,,male,Unknown,Unknown,Unknown,full_time_student,Unknown,GB
dde5aeb0-39ec-4eae-951d-15ffc951af49,2016-09-22 16:44:34 UTC,,learner,2016-09-22 21:33:17 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
00569457-5698-467f-9198-a7fa051a4bd2,2016-09-22 11:28:22 UTC,,learner,2016-09-27 09:25:48 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
d8eccbc4-baeb-4368-9c52-2865068d1e38,2016-09-22 10:45:16 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
fa950507-b04e-4949-bc69-8008294a0f0c,2016-09-22 10:14:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
b0a288cc-9130-4258-94ad-efc960d4cc79,2016-09-22 09:47:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
b94e4ef4-c1bb-4f88-8d96-6d1a5a1f0823,2016-09-22 09:46:17 UTC,2016-09-22 10:17:50 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
75b02343-676f-41b1-b247-937b7c8f8a1c,2016-09-22 08:56:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ZA
bc61a023-dafd-47c0-b30c-a283081ccec2,2016-09-22 16:21:41 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
fc8865cd-1d5b-411c-a07a-ddb85fad9796,2016-09-22 05:01:55 UTC,2016-09-22 07:55:08 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
6192b585-d10e-4178-88d0-dadde8b47a62,2016-09-22 01:21:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SA
f83e23d5-2d9d-49aa-b532-4a2e8c7a73bb,2016-09-21 22:10:53 UTC,,learner,2016-09-22 04:47:40 UTC,2016-09-27 02:15:34 UTC,male,US,26-35,university_degree,working_full_time,it_and_information_services,US
37dd8e53-27fc-4260-9df3-af130af1ec24,2016-09-21 21:03:36 UTC,,learner,2016-09-22 07:29:03 UTC,2016-09-22 07:38:24 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
53e83b0d-8a01-4dd9-86fc-4f73a219e829,2016-09-21 21:02:27 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
85e5cc07-e521-40e1-837f-2c1609e2e89c,2016-09-21 19:54:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
83d11202-0af1-40aa-a0b8-29279bf8f30a,2016-09-21 19:51:53 UTC,2018-03-21 19:31:39 UTC,learner,2016-09-25 16:54:41 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
68632225-7806-4b69-9091-079894a043f9,2016-09-21 18:02:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,LB
